run_accession	sample_accession	sample_alias	sample_title	fastq_ftp
SRR31239946	SAMN43527915	DM044	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31239946/SRR31239946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/046/SRR31239946/SRR31239946_2.fastq.gz
SRR31239948	SAMN43527913	DM042	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31239948/SRR31239948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31239948/SRR31239948_2.fastq.gz
SRR31239953	SAMN43527909	DM038	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31239953/SRR31239953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/053/SRR31239953/SRR31239953_2.fastq.gz
SRR31239955	SAMN43527907	DM036	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31239955/SRR31239955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31239955/SRR31239955_2.fastq.gz
SRR31239956	SAMN43527906	DM035	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31239956/SRR31239956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31239956/SRR31239956_2.fastq.gz
SRR31239957	SAMN43527905	DM034	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31239957/SRR31239957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31239957/SRR31239957_2.fastq.gz
SRR31239958	SAMN43527904	DM033	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/058/SRR31239958/SRR31239958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/058/SRR31239958/SRR31239958_2.fastq.gz
SRR31239966	SAMN43527897	DM026	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31239966/SRR31239966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31239966/SRR31239966_2.fastq.gz
SRR31239967	SAMN43527896	DM025	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31239967/SRR31239967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31239967/SRR31239967_2.fastq.gz
SRR31239977	SAMN43528070	DM199	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31239977/SRR31239977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31239977/SRR31239977_2.fastq.gz
SRR31239979	SAMN43528068	DM197	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31239979/SRR31239979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31239979/SRR31239979_2.fastq.gz
SRR31239991	SAMN43528028	DM157	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31239991/SRR31239991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31239991/SRR31239991_2.fastq.gz
SRR31239997	SAMN43528022	DM151	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31239997/SRR31239997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31239997/SRR31239997_2.fastq.gz
SRR31239998	SAMN43527887	DM016	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31239998/SRR31239998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31239998/SRR31239998_2.fastq.gz
SRR31239999	SAMN43528021	DM150	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/099/SRR31239999/SRR31239999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/099/SRR31239999/SRR31239999_2.fastq.gz
SRR31240005	SAMN43528015	DM144	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31240005/SRR31240005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR31240005/SRR31240005_2.fastq.gz
SRR31240007	SAMN43528013	DM142	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/007/SRR31240007/SRR31240007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/007/SRR31240007/SRR31240007_2.fastq.gz
SRR31240010	SAMN43528011	DM140	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31240010/SRR31240010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/010/SRR31240010/SRR31240010_2.fastq.gz
SRR31240013	SAMN43528008	DM137	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31240013/SRR31240013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31240013/SRR31240013_2.fastq.gz
SRR31240015	SAMN43528006	DM135	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31240015/SRR31240015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31240015/SRR31240015_2.fastq.gz
SRR31240017	SAMN43528004	DM133	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31240017/SRR31240017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31240017/SRR31240017_2.fastq.gz
SRR31240021	SAMN43527970	DM099	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31240021/SRR31240021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/021/SRR31240021/SRR31240021_2.fastq.gz
SRR31240022	SAMN43527969	DM098	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/022/SRR31240022/SRR31240022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/022/SRR31240022/SRR31240022_2.fastq.gz
SRR31240030	SAMN43528057	DM186	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/030/SRR31240030/SRR31240030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/030/SRR31240030/SRR31240030_2.fastq.gz
SRR31240031	SAMN43528056	DM185	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31240031/SRR31240031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/031/SRR31240031/SRR31240031_2.fastq.gz
SRR31240039	SAMN43528049	DM178	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31240039/SRR31240039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31240039/SRR31240039_2.fastq.gz
SRR31240040	SAMN43528048	DM177	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31240040/SRR31240040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31240040/SRR31240040_2.fastq.gz
SRR31240043	SAMN43528045	DM174	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31240043/SRR31240043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31240043/SRR31240043_2.fastq.gz
SRR31240047	SAMN43527889	DM018	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31240047/SRR31240047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31240047/SRR31240047_2.fastq.gz
SRR31240048	SAMN43528041	DM170	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31240048/SRR31240048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31240048/SRR31240048_2.fastq.gz
SRR31240049	SAMN43528040	DM169	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31240049/SRR31240049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/049/SRR31240049/SRR31240049_2.fastq.gz
SRR31240056	SAMN43528033	DM162	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31240056/SRR31240056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/056/SRR31240056/SRR31240056_2.fastq.gz
SRR31240057	SAMN43528032	DM161	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31240057/SRR31240057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31240057/SRR31240057_2.fastq.gz
SRR31240058	SAMN43527888	DM017	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/058/SRR31240058/SRR31240058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/058/SRR31240058/SRR31240058_2.fastq.gz
SRR31240060	SAMN43528001	DM130	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31240060/SRR31240060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31240060/SRR31240060_2.fastq.gz
SRR31240061	SAMN43528000	DM129	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/061/SRR31240061/SRR31240061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/061/SRR31240061/SRR31240061_2.fastq.gz
SRR31240065	SAMN43527996	DM125	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/065/SRR31240065/SRR31240065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/065/SRR31240065/SRR31240065_2.fastq.gz
SRR31240070	SAMN43527884	DM013	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31240070/SRR31240070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31240070/SRR31240070_2.fastq.gz
SRR31240072	SAMN43527990	DM119	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31240072/SRR31240072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31240072/SRR31240072_2.fastq.gz
SRR31240073	SAMN43527989	DM118	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31240073/SRR31240073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31240073/SRR31240073_2.fastq.gz
SRR31240074	SAMN43527988	DM117	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31240074/SRR31240074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31240074/SRR31240074_2.fastq.gz
SRR31240075	SAMN43527987	DM116	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31240075/SRR31240075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31240075/SRR31240075_2.fastq.gz
SRR31240076	SAMN43527986	DM115	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31240076/SRR31240076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31240076/SRR31240076_2.fastq.gz
SRR31240077	SAMN43527985	DM114	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31240077/SRR31240077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/077/SRR31240077/SRR31240077_2.fastq.gz
SRR31240084	SAMN43527979	DM108	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31240084/SRR31240084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31240084/SRR31240084_2.fastq.gz
SRR31240087	SAMN43527976	DM105	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31240087/SRR31240087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/087/SRR31240087/SRR31240087_2.fastq.gz
SRR31240098	SAMN43527958	DM087	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31240098/SRR31240098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/098/SRR31240098/SRR31240098_2.fastq.gz
SRR31240101	SAMN43527955	DM084	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/001/SRR31240101/SRR31240101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/001/SRR31240101/SRR31240101_2.fastq.gz
SRR31240109	SAMN43527948	DM077	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31240109/SRR31240109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31240109/SRR31240109_2.fastq.gz
SRR31240113	SAMN43527944	DM073	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31240113/SRR31240113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31240113/SRR31240113_2.fastq.gz
SRR31240114	SAMN43527943	DM072	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/014/SRR31240114/SRR31240114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/014/SRR31240114/SRR31240114_2.fastq.gz
SRR31240115	SAMN43527942	DM071	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31240115/SRR31240115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31240115/SRR31240115_2.fastq.gz
SRR31240117	SAMN43527941	DM070	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31240117/SRR31240117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31240117/SRR31240117_2.fastq.gz
SRR31240123	SAMN43527972	DM101	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31240123/SRR31240123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/023/SRR31240123/SRR31240123_2.fastq.gz
SRR31242455	SAMN43523628	SW214	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31242455/SRR31242455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31242455/SRR31242455_2.fastq.gz
SRR31242457	SAMN43523626	SW212	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31242457/SRR31242457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/057/SRR31242457/SRR31242457_2.fastq.gz
SRR31242460	SAMN43523624	SW210	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31242460/SRR31242460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/060/SRR31242460/SRR31242460_2.fastq.gz
SRR31242462	SAMN43523622	SW208	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31242462/SRR31242462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/062/SRR31242462/SRR31242462_2.fastq.gz
SRR31242463	SAMN43523621	SW207	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31242463/SRR31242463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/063/SRR31242463/SRR31242463_2.fastq.gz
SRR31242464	SAMN43523620	SW206	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31242464/SRR31242464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/064/SRR31242464/SRR31242464_2.fastq.gz
SRR31242466	SAMN43523618	SW204	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31242466/SRR31242466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/066/SRR31242466/SRR31242466_2.fastq.gz
SRR31242468	SAMN43523616	SW202	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31242468/SRR31242468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31242468/SRR31242468_2.fastq.gz
SRR31242473	SAMN43523613	SW199	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31242473/SRR31242473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31242473/SRR31242473_2.fastq.gz
SRR31242475	SAMN43523611	SW197	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31242475/SRR31242475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31242475/SRR31242475_2.fastq.gz
SRR31242479	SAMN43523607	SW193	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31242479/SRR31242479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/079/SRR31242479/SRR31242479_2.fastq.gz
SRR31242480	SAMN43523606	SW192	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31242480/SRR31242480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/080/SRR31242480/SRR31242480_2.fastq.gz
SRR31242481	SAMN43523605	SW191	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31242481/SRR31242481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/081/SRR31242481/SRR31242481_2.fastq.gz
SRR31242484	SAMN43523486	SW072	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31242484/SRR31242484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/084/SRR31242484/SRR31242484_2.fastq.gz
SRR31242489	SAMN43523482	SW068	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31242489/SRR31242489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/089/SRR31242489/SRR31242489_2.fastq.gz
SRR31242491	SAMN43523480	SW066	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31242491/SRR31242491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/091/SRR31242491/SRR31242491_2.fastq.gz
SRR31242494	SAMN43523477	SW063	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31242494/SRR31242494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/094/SRR31242494/SRR31242494_2.fastq.gz
SRR31242497	SAMN43523421	SW007	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31242497/SRR31242497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/097/SRR31242497/SRR31242497_2.fastq.gz
SRR31242500	SAMN43523472	SW058	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/000/SRR31242500/SRR31242500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/000/SRR31242500/SRR31242500_2.fastq.gz
SRR31242506	SAMN43523466	SW052	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31242506/SRR31242506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/006/SRR31242506/SRR31242506_2.fastq.gz
SRR31242509	SAMN43523464	SW050	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31242509/SRR31242509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/009/SRR31242509/SRR31242509_2.fastq.gz
SRR31242513	SAMN43523460	SW046	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31242513/SRR31242513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/013/SRR31242513/SRR31242513_2.fastq.gz
SRR31242515	SAMN43523458	SW044	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31242515/SRR31242515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/015/SRR31242515/SRR31242515_2.fastq.gz
SRR31242516	SAMN43523574	SW160	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/016/SRR31242516/SRR31242516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/016/SRR31242516/SRR31242516_2.fastq.gz
SRR31242517	SAMN43523573	SW159	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31242517/SRR31242517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/017/SRR31242517/SRR31242517_2.fastq.gz
SRR31242518	SAMN43523572	SW158	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/018/SRR31242518/SRR31242518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/018/SRR31242518/SRR31242518_2.fastq.gz
SRR31242519	SAMN43523571	SW157	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31242519/SRR31242519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/019/SRR31242519/SRR31242519_2.fastq.gz
SRR31242520	SAMN43523570	SW156	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/020/SRR31242520/SRR31242520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/020/SRR31242520/SRR31242520_2.fastq.gz
SRR31242525	SAMN43523565	SW151	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31242525/SRR31242525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/025/SRR31242525/SRR31242525_2.fastq.gz
SRR31242526	SAMN43523430	SW016	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/026/SRR31242526/SRR31242526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/026/SRR31242526/SRR31242526_2.fastq.gz
SRR31242529	SAMN43523562	SW148	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31242529/SRR31242529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/029/SRR31242529/SRR31242529_2.fastq.gz
SRR31242533	SAMN43523558	SW144	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31242533/SRR31242533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31242533/SRR31242533_2.fastq.gz
SRR31242540	SAMN43523552	SW138	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31242540/SRR31242540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31242540/SRR31242540_2.fastq.gz
SRR31242541	SAMN43523551	SW137	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31242541/SRR31242541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31242541/SRR31242541_2.fastq.gz
SRR31242542	SAMN43523550	SW136	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31242542/SRR31242542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/042/SRR31242542/SRR31242542_2.fastq.gz
SRR31242543	SAMN43523549	SW135	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31242543/SRR31242543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/043/SRR31242543/SRR31242543_2.fastq.gz
SRR31242547	SAMN43523545	SW131	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31242547/SRR31242547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/047/SRR31242547/SRR31242547_2.fastq.gz
SRR31242548	SAMN43523457	SW043	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31242548/SRR31242548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/048/SRR31242548/SRR31242548_2.fastq.gz
SRR31242555	SAMN43523451	SW037	Metagenome or environmental sample from human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31242555/SRR31242555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/055/SRR31242555/SRR31242555_2.fastq.gz
